id, name, value
70144,cHQO,70143.15
70145,fVKi,70144.16
70146,NuiI,70145.39
70147,uMBC,70146.94
70148,MKON,70147.31
70149,tktu,70148.0
70150,EhBn,70149.84
70151,EKcL,70150.34
70152,KBAR,70151.18
70153,Ivem,70152.84
70154,Jfeq,70153.36
70155,JqxQ,70154.56
70156,Kvzh,70155.46
70157,TBzM,70156.66
70158,bxAa,70157.64
70159,WpPX,70158.69
70160,FHze,70159.63
70161,ScZU,70160.75
70162,AvGB,70161.4
70163,TsiX,70162.84
70164,qwpW,70163.93
70165,byCd,70164.93
70166,booc,70165.71
70167,NDMW,70166.98
70168,ZhtN,70167.64
70169,tWlh,70168.12
70170,fpcI,70169.46
70171,wdTn,70170.95
70172,obyd,70171.65
70173,CycC,70172.65
70174,YtFp,70173.36
70175,qrdL,70174.9
70176,uhRX,70175.38
70177,exzX,70176.63
70178,WYVy,70177.94
70179,iHsy,70178.59
70180,iRUg,70179.67
70181,zrod,70180.02
70182,oduF,70181.36
70183,tqGC,70182.58
70184,mLJx,70183.35
70185,iNKl,70184.04
70186,Esnl,70185.35
70187,tvjS,70186.25
70188,dsbL,70187.88
70189,dkYU,70188.53
70190,Tnob,70189.05
70191,bEoH,70190.44
70192,hPvX,70191.94
70193,suvg,70192.49
70194,UagV,70193.26
70195,tGTl,70194.59
70196,IcEx,70195.96
70197,LjiQ,70196.8
70198,LWTa,70197.56
70199,hrHT,70198.67
70200,xKOA,70199.64
70201,BYeS,70200.55
70202,KoCw,70201.39
70203,ZqMY,70202.93
70204,EbDv,70203.2
70205,MqrO,70204.7
70206,TPwi,70205.45
70207,jSOg,70206.98
70208,vILn,70207.12
70209,ZxKN,70208.03
70210,bXmu,70209.23
70211,kZtU,70210.86
70212,vxPy,70211.32
70213,ZjwT,70212.06
70214,mapD,70213.43
70215,cAGy,70214.71
70216,UeuF,70215.46
70217,Oyjk,70216.09
70218,VrIm,70217.93
70219,FciQ,70218.01
70220,bfSW,70219.19
70221,ZbhE,70220.19
70222,fhkE,70221.04
70223,FWsm,70222.67
70224,SZAA,70223.36
70225,XEpS,70224.4
70226,OetM,70225.03
70227,ZieU,70226.73
70228,PWsm,70227.4
70229,BoOy,70228.74
70230,WEWA,70229.33
70231,zvhZ,70230.7
70232,Nila,70231.33
70233,BVau,70232.96
70234,arcK,70233.07
70235,HmPJ,70234.21
70236,wugd,70235.53
70237,QgLF,70236.57
70238,bEKs,70237.85
70239,aJjD,70238.27
70240,olfW,70239.83
70241,Qotu,70240.87
70242,vZGc,70241.57
70243,OyfN,70242.93
70244,jAoM,70243.43
70245,aOOj,70244.98
70246,Gvel,70245.96
70247,ixyp,70246.24
70248,MpnB,70247.96
70249,LVqN,70248.3
70250,nCRc,70249.2
70251,zEWp,70250.55
70252,RHsN,70251.58
70253,TVof,70252.88
70254,WaiD,70253.07
70255,naHI,70254.68
70256,qlLN,70255.25
70257,UkAG,70256.48
70258,zZLS,70257.66
70259,IsUF,70258.12
70260,dund,70259.61
70261,InqR,70260.29
70262,Iawh,70261.37
70263,FgYa,70262.0
70264,jdwI,70263.39
70265,dfYH,70264.85
70266,LYPy,70265.84
70267,ysHs,70266.65
70268,MlOk,70267.24
70269,UaNH,70268.14
70270,hhqB,70269.35
70271,wEzJ,70270.42
70272,UqYa,70271.85
70273,OCdi,70272.75
70274,gWis,70273.22
70275,DBjt,70274.7
70276,vBBA,70275.95
70277,RXyK,70276.99
70278,oGTu,70277.58
70279,iuyp,70278.2
70280,EkIs,70279.44
70281,CDdp,70280.86
70282,awAP,70281.36
70283,rVdn,70282.25
70284,hvsV,70283.26
70285,VfJh,70284.96
70286,bBkI,70285.98
70287,TGdE,70286.02
70288,VjiG,70287.49
70289,Cjql,70288.09
70290,nYyT,70289.01
70291,Yhvx,70290.23
70292,KMMp,70291.11
70293,jlVD,70292.18
70294,zxzS,70293.19
70295,xmAC,70294.93
70296,Qxep,70295.64
70297,IpoE,70296.08
70298,eRht,70297.77
70299,Aaxq,70298.49
70300,ilqA,70299.09
70301,DEPv,70300.22
70302,cOFI,70301.64
70303,TLIb,70302.42
70304,PObt,70303.85
70305,ozkQ,70304.99
70306,Bfok,70305.8
70307,HsJh,70306.48
70308,nscq,70307.69
70309,Lrqf,70308.96
70310,akqS,70309.97
70311,cWMi,70310.57
70312,vkOr,70311.12
70313,tiuD,70312.21
70314,Yrcz,70313.41
70315,WEia,70314.72
70316,bYcv,70315.23
70317,hQkH,70316.86
70318,hiIe,70317.1
70319,vvOZ,70318.78
70320,GhMW,70319.21
70321,XDYf,70320.23
70322,TwRA,70321.15
70323,kfNV,70322.89
70324,BXqi,70323.64
70325,Dxhv,70324.53
70326,VCVd,70325.91
70327,sSAM,70326.3
70328,dcZh,70327.99
70329,wCWO,70328.41
70330,Zfxv,70329.23
70331,qagm,70330.85
70332,SUlD,70331.68
70333,AmFn,70332.98
70334,rnOD,70333.13
70335,dLyL,70334.91
70336,vidg,70335.39
70337,YMwU,70336.1
70338,VedG,70337.25
70339,OIAs,70338.6
70340,lktB,70339.74
70341,DKWH,70340.78
70342,gzRg,70341.97
70343,VNiQ,70342.15
70344,yKWx,70343.29
70345,spEI,70344.74
70346,qRvf,70345.14
70347,LVpU,70346.2
70348,Ifis,70347.77
70349,GhEx,70348.14
70350,zVMb,70349.37
70351,fFtZ,70350.07
70352,TMJY,70351.52
70353,nUhc,70352.95
70354,nymF,70353.4
70355,xWck,70354.9
70356,kUug,70355.59
70357,shRs,70356.37
70358,upxm,70357.84
70359,nwhE,70358.64
70360,LdrX,70359.98
70361,Yauj,70360.99
70362,PkFI,70361.12
70363,VjPR,70362.26
70364,KqJl,70363.52
70365,tOID,70364.69
70366,FlPV,70365.81
70367,ZYVC,70366.26
70368,IPDN,70367.38
70369,RdPy,70368.69
70370,ZpgZ,70369.38
70371,qqvl,70370.91
70372,yyqX,70371.08
70373,kaez,70372.25
70374,oUCW,70373.18
70375,OhZs,70374.86
70376,Diao,70375.18
70377,bOQc,70376.32
70378,HawX,70377.09
70379,UMri,70378.95
70380,CQPZ,70379.7
70381,jroD,70380.68
70382,vIxy,70381.73
70383,tcCh,70382.32
70384,XoTF,70383.08
70385,sotv,70384.0
70386,MPiq,70385.18
70387,exer,70386.58
70388,Lqtj,70387.73
70389,ifRH,70388.03
70390,kFkC,70389.73
70391,qvCm,70390.74
70392,bqfR,70391.95
70393,yOGR,70392.26
70394,tJep,70393.38
70395,vvET,70394.9
70396,jpck,70395.74
70397,ogsR,70396.78
70398,KcNl,70397.57
70399,AqhE,70398.85
70400,BsTd,70399.45
70401,cZxn,70400.07
70402,nNzU,70401.32
70403,BXWa,70402.89
70404,xcsG,70403.59
70405,BCBS,70404.84
70406,sGll,70405.31
70407,Xouk,70406.05
70408,HFuj,70407.25
70409,LlhU,70408.71
70410,kgHM,70409.47
70411,OTJC,70410.14
70412,OPYd,70411.32
70413,OkAM,70412.03
70414,zIgV,70413.14
70415,MNGk,70414.65
70416,DWhs,70415.59
70417,wzvf,70416.2
70418,cApA,70417.41
70419,wfhG,70418.03
70420,FGIB,70419.42
70421,bSbY,70420.04
70422,xQGo,70421.57
70423,PYuR,70422.09
70424,cBYf,70423.74
70425,axhl,70424.56
70426,mCWg,70425.5
70427,OsTg,70426.21
70428,iHeL,70427.03
70429,eqDz,70428.99
70430,PUyc,70429.63
70431,BKQB,70430.8
70432,lhGF,70431.34
70433,tMrl,70432.16
70434,ylIW,70433.69
70435,OHWr,70434.79
70436,qvXB,70435.79
70437,DOtF,70436.55
70438,tBhH,70437.54
70439,HeSM,70438.55
70440,gmEi,70439.75
70441,ncIY,70440.22
70442,QewY,70441.72
70443,yfyH,70442.8
70444,SDuB,70443.67
70445,pfiB,70444.88
70446,YEdO,70445.5
70447,BGdw,70446.77
70448,EWOx,70447.09
70449,UuYB,70448.08
70450,cOId,70449.43
70451,iOJZ,70450.58
70452,RaLc,70451.35
70453,APmH,70452.07
70454,zjbi,70453.38
70455,ahUq,70454.25
70456,wsPV,70455.6
70457,btwk,70456.13
70458,PROQ,70457.32
70459,AEkF,70458.56
70460,wpNM,70459.56
70461,wbUA,70460.39
70462,ZEDy,70461.79
70463,AOOe,70462.29
70464,EpbB,70463.38
70465,DDkx,70464.54
70466,optS,70465.86
70467,wOzi,70466.14
70468,gcGc,70467.24
70469,YiyB,70468.3
70470,gCSX,70469.13
70471,GYpx,70470.83
70472,IaKm,70471.14
70473,eAuj,70472.05
70474,fvco,70473.65
70475,UEil,70474.93
70476,RmzQ,70475.59
70477,dMsw,70476.95
70478,kbOs,70477.62
70479,EjsN,70478.25
70480,WNVT,70479.7
70481,bAhR,70480.06
70482,eTyU,70481.53
70483,qkpk,70482.29
70484,GoVB,70483.45
70485,EqzJ,70484.69
70486,ZwwT,70485.65
70487,nHRj,70486.93
70488,iapj,70487.45
70489,Yddy,70488.4
70490,WTDE,70489.31
70491,qxZG,70490.7
70492,DstP,70491.82
70493,Susj,70492.93
70494,StxU,70493.24
70495,CBsC,70494.82
70496,mOJf,70495.95
70497,xMDl,70496.84
70498,KLow,70497.76
70499,mKLF,70498.62
70500,MgKc,70499.7
70501,ILGW,70500.71
70502,KoBT,70501.27
70503,yaEQ,70502.36
70504,AGcG,70503.32
70505,bmtQ,70504.26
70506,Wgaj,70505.7
70507,JwVB,70506.34
70508,otWK,70507.1
70509,YlsG,70508.06
70510,KEkz,70509.49
70511,svDt,70510.18
70512,cYNB,70511.85
70513,QPJX,70512.7
70514,ElTE,70513.8
70515,SCtm,70514.15
70516,aTkL,70515.06
70517,jblc,70516.97
70518,AFkP,70517.2
70519,ojHl,70518.35
70520,NnXe,70519.34
70521,wmWF,70520.97
70522,JCIg,70521.82
70523,ukQU,70522.44
70524,HhNQ,70523.29
70525,GEwz,70524.54
70526,Vriz,70525.78
70527,hKrm,70526.49
70528,yiOP,70527.07
70529,cyeJ,70528.12
70530,ZakW,70529.29
70531,tdIk,70530.32
70532,Ywfo,70531.04
70533,xcCI,70532.99
70534,sVmg,70533.72
70535,FsuZ,70534.42
70536,scYW,70535.69
70537,iBzM,70536.98
70538,DTgf,70537.56
70539,Lzsq,70538.84
70540,fQMe,70539.58
70541,AoND,70540.74
70542,NLyH,70541.74
70543,ABnn,70542.9
70544,tegM,70543.82
70545,tkwX,70544.66
70546,nvRK,70545.51
70547,MSBU,70546.79
70548,SaNX,70547.93
70549,QLsJ,70548.63
70550,rUFO,70549.59
70551,mRrI,70550.91
70552,JTnv,70551.66
70553,gbeD,70552.96
70554,nKiq,70553.68
70555,qccr,70554.05
70556,MhMH,70555.62
70557,iAwH,70556.07
70558,yXFx,70557.92
70559,trVO,70558.5
70560,NgYa,70559.78
70561,eIbe,70560.35
70562,CLmf,70561.49
70563,WBmA,70562.48
70564,Tzvi,70563.71
70565,pgeZ,70564.13
70566,QjrK,70565.3
70567,hDsZ,70566.73
70568,VfCI,70567.99
70569,xjzr,70568.85
70570,GqnP,70569.96
70571,gQVn,70570.82
70572,srrp,70571.45
70573,Iosx,70572.01
70574,wZyu,70573.53
70575,Aohw,70574.05
70576,wPqk,70575.98
70577,zhOX,70576.45
70578,NXka,70577.86
70579,kesv,70578.61
70580,RHHu,70579.68
70581,UuXI,70580.66
70582,tBOI,70581.3
70583,DsyM,70582.24
70584,YEBU,70583.4
70585,CnyY,70584.69
70586,yEoT,70585.98
70587,jsWC,70586.67
70588,GtJO,70587.32
70589,gvcc,70588.47
70590,FWtR,70589.33
70591,QxTS,70590.65
70592,AoNa,70591.34
70593,ydeJ,70592.78
70594,LFno,70593.43
70595,WScz,70594.58
70596,ClMs,70595.93
70597,wyVK,70596.78
70598,zbdY,70597.38
70599,xIZf,70598.55
70600,wCBu,70599.95
70601,GiKf,70600.1
70602,Fxil,70601.82
70603,BYca,70602.44
70604,Gwht,70603.64
70605,YTuG,70604.22
70606,cRMs,70605.8
70607,LaQx,70606.15
70608,Ssjx,70607.27
70609,mryC,70608.23
70610,afhu,70609.65
70611,FxsM,70610.18
70612,CmXu,70611.56
70613,HnQL,70612.2
70614,kJTz,70613.93
70615,WZpV,70614.27
70616,MVql,70615.93
70617,Gmic,70616.26
70618,BuYm,70617.53
70619,cVBm,70618.81
70620,HrCH,70619.03
70621,wLzd,70620.97
70622,jQkU,70621.09
70623,uSiS,70622.88
70624,DaUK,70623.21
70625,faUg,70624.24
70626,lQQQ,70625.45
70627,PIBs,70626.17
70628,qXkJ,70627.35
70629,uJBD,70628.45
70630,meeG,70629.84
70631,uXfC,70630.38
70632,IQMP,70631.7
70633,Zehu,70632.57
70634,aidw,70633.12
70635,HXeS,70634.46
70636,HJjH,70635.68
70637,VAYF,70636.33
70638,WYfD,70637.1
70639,sGuP,70638.17
70640,MTBr,70639.79
70641,nQCq,70640.67
70642,CGHs,70641.92
70643,zQUs,70642.45
70644,gOeR,70643.16
70645,bSti,70644.36
70646,aMIa,70645.9
70647,tAkp,70646.86
70648,ZwRe,70647.6
70649,Ljqk,70648.32
70650,FdOH,70649.23
70651,tZli,70650.25
70652,XCTv,70651.79
70653,OKrw,70652.99
70654,aGLr,70653.44
70655,kzQw,70654.65
70656,NUkK,70655.27
70657,OlxA,70656.19
70658,xltZ,70657.02
70659,gHdz,70658.69
70660,rUoR,70659.84
70661,AbEX,70660.03
70662,qgIx,70661.74
70663,ohrj,70662.96
70664,cDPK,70663.52
70665,DMmO,70664.6
70666,zXFW,70665.69
70667,DnrD,70666.99
70668,nuNA,70667.15
70669,qKNw,70668.03
70670,BHeT,70669.89
70671,fxyI,70670.02
70672,PIWt,70671.64
70673,ByRb,70672.53
70674,CNVF,70673.69
70675,pCFp,70674.19
70676,PUsV,70675.75
70677,ceIs,70676.14
70678,WwFB,70677.53
70679,hsLU,70678.11
70680,Sdwd,70679.05
70681,BVdL,70680.3
70682,bwZd,70681.51
70683,YHBE,70682.88
70684,aowL,70683.0
70685,zSUe,70684.07
70686,oGhM,70685.09
70687,OYtN,70686.92
70688,VEhi,70687.8
70689,nQBn,70688.01
70690,sbnp,70689.02
70691,EwOi,70690.78
70692,yKNC,70691.05
70693,dmhi,70692.89
70694,CKgw,70693.04
70695,GCdI,70694.46
70696,mhoF,70695.22
70697,wyTN,70696.2
70698,hKEc,70697.84
70699,iRwJ,70698.77
70700,WRXo,70699.29
70701,yRGG,70700.71
70702,vgpg,70701.82
70703,Nrfu,70702.64
70704,cmuE,70703.48
70705,qnsq,70704.05
70706,eUcW,70705.09
70707,AXHb,70706.24
70708,YZMc,70707.07
70709,eexO,70708.66
70710,oCeg,70709.83
70711,vKHv,70710.86
70712,vZZN,70711.02
70713,Gasv,70712.33
70714,QiIr,70713.46
70715,khFc,70714.26
70716,rPcV,70715.16
70717,ojlZ,70716.49
70718,bZje,70717.37
70719,BsUb,70718.78
70720,sAsE,70719.7
70721,EElj,70720.03
70722,LgcI,70721.71
70723,GLiD,70722.66
70724,gWxJ,70723.28
70725,ehsm,70724.16
70726,GfOc,70725.62
70727,KeDf,70726.56
70728,PDfn,70727.88
70729,owKQ,70728.2
70730,jxXP,70729.72
70731,VqxX,70730.13
70732,AbxK,70731.41
70733,YnzM,70732.67
70734,YVPy,70733.41
70735,WFqy,70734.99
70736,mHTd,70735.65
70737,PCeP,70736.03
70738,ECHj,70737.69
70739,hfNL,70738.93
70740,Jobh,70739.09
70741,mrbn,70740.61
70742,wdHX,70741.75
70743,ExDI,70742.97
70744,JtHv,70743.4
70745,tHGf,70744.23
70746,Zzhj,70745.84
70747,UJyb,70746.67
70748,QCyS,70747.15
70749,VeAb,70748.44
70750,QQKZ,70749.93
70751,Okqz,70750.74
70752,MMtz,70751.1
70753,lwfZ,70752.31
70754,vbCY,70753.59
70755,Itua,70754.54
70756,evqo,70755.85
70757,qqve,70756.38
70758,BJpe,70757.09
70759,oqjw,70758.11
70760,PhPs,70759.01
70761,BWVB,70760.23
70762,UUdB,70761.64
70763,ZupH,70762.78
70764,YJuX,70763.65
70765,Ytmq,70764.26
70766,SBxr,70765.04
70767,tEPW,70766.41
70768,KrOs,70767.35
70769,yKwb,70768.39
70770,Vhhc,70769.64
70771,uPba,70770.88
70772,eUCa,70771.57
70773,cUVI,70772.17
70774,RejB,70773.75
70775,Ytnd,70774.95
70776,RaPZ,70775.16
70777,KGKx,70776.77
70778,LYAa,70777.24
70779,unoz,70778.87
70780,BllR,70779.22
70781,dicZ,70780.25
70782,wqpZ,70781.14
70783,wLzb,70782.97
70784,GOXw,70783.88
70785,bgBJ,70784.65
70786,SMsr,70785.09
70787,pbBB,70786.76
70788,hxPr,70787.06
70789,isPJ,70788.24
70790,ZXNa,70789.3
70791,bPEp,70790.67
70792,rBrD,70791.49
70793,gRvN,70792.16
70794,ZBpS,70793.58
70795,CWme,70794.56
70796,BBci,70795.57
70797,FjDW,70796.96
70798,Tzsr,70797.19
70799,LYro,70798.27
70800,NloI,70799.81
70801,ycXT,70800.96
70802,GINj,70801.32
70803,aGNV,70802.29
70804,aYYN,70803.99
70805,gEKF,70804.34
70806,HWFx,70805.05
70807,pmVi,70806.94
70808,hnLT,70807.04
70809,Kgfo,70808.53
70810,sDEN,70809.05
70811,YSOS,70810.52
70812,ZEXV,70811.2
70813,SzeN,70812.28
70814,IiyH,70813.26
70815,Xtxg,70814.36
70816,iMNU,70815.38
70817,ttcd,70816.7
70818,Ycou,70817.4
70819,amif,70818.9
70820,KQUg,70819.12
70821,ZkGb,70820.02
70822,gYwT,70821.18
70823,iLQc,70822.06
70824,ehiA,70823.33
70825,kNDs,70824.18
70826,xkeF,70825.53
70827,yxgm,70826.59
70828,OwNB,70827.75
70829,AspT,70828.33
70830,fWKj,70829.62
70831,jxvN,70830.4
70832,Cmmx,70831.86
70833,zZxS,70832.7
70834,fXun,70833.5
70835,nFAZ,70834.05
70836,TGJE,70835.84
70837,hCgf,70836.13
70838,OibR,70837.45
70839,LUWV,70838.8
70840,Fiav,70839.67
70841,GccQ,70840.04
70842,qigo,70841.61
70843,sPdM,70842.68
70844,RauR,70843.89
70845,QXmx,70844.16
70846,rKkH,70845.55
70847,pQdv,70846.22
70848,QDUj,70847.43
70849,juNc,70848.64
70850,ykZK,70849.27
70851,RzmD,70850.77
70852,Xamb,70851.32
70853,Nenu,70852.52
70854,NdBL,70853.83
70855,NeQb,70854.05
70856,ZVsr,70855.34
70857,wMkc,70856.49
70858,kPAI,70857.74
70859,ivtW,70858.27
70860,dMEv,70859.93
70861,pnQM,70860.85
70862,WjJS,70861.42
70863,waYy,70862.67
70864,Qafy,70863.7
70865,RHTn,70864.23
70866,iMPc,70865.17
70867,DhtH,70866.8
70868,JdxK,70867.13
70869,QByq,70868.82
70870,Vvfw,70869.94
70871,RIOa,70870.76
70872,ppUo,70871.39
70873,iuPQ,70872.74
70874,xEXC,70873.06
70875,liqJ,70874.5
70876,BiyH,70875.07
70877,zDyc,70876.07
70878,Iifh,70877.42
70879,EWWA,70878.95
70880,ywip,70879.75
70881,HIuA,70880.71
70882,CsmA,70881.44
70883,kpAY,70882.99
70884,hLYh,70883.54
70885,YtOp,70884.04
70886,BVKf,70885.07
70887,eEYy,70886.25
70888,MuEY,70887.66
70889,dlpQ,70888.14
70890,eGzX,70889.45
70891,iMup,70890.78
70892,mXUf,70891.39
70893,dPOr,70892.15
70894,HMUu,70893.05
70895,Orbz,70894.45
70896,PlFE,70895.28
70897,QCjv,70896.06
70898,GEPu,70897.2
70899,UFLQ,70898.7
70900,YlSh,70899.37
70901,Pbsr,70900.39
70902,jSfc,70901.84
70903,uxRB,70902.3
70904,Thjb,70903.92
70905,VVvH,70904.14
70906,LLAs,70905.0
70907,QqfY,70906.42
70908,aniW,70907.43
70909,xPrh,70908.23
70910,XUUi,70909.19
70911,dwuK,70910.01
70912,Jyno,70911.92
70913,WPNT,70912.23
70914,UPWh,70913.32
70915,cOPz,70914.03
70916,kiNv,70915.41
70917,XlxK,70916.64
70918,dqIK,70917.62
70919,KeDb,70918.68
70920,cQwp,70919.81
70921,nBDB,70920.05
70922,YtLq,70921.45
70923,Klxg,70922.34
70924,jwVj,70923.64
70925,teyl,70924.93
70926,rbBC,70925.61
70927,sqrX,70926.63
70928,YYsz,70927.33
70929,GgBw,70928.94
70930,XezB,70929.19
70931,XtIf,70930.74
70932,vdJT,70931.41
70933,UzSq,70932.11
70934,jDcg,70933.98
70935,LFKE,70934.45
70936,arLW,70935.95
70937,jTpB,70936.4
70938,bQpP,70937.46
70939,GGXq,70938.09
70940,njze,70939.88
70941,tLDk,70940.1
70942,aGgg,70941.06
70943,ArrB,70942.87
70944,tdxi,70943.88
70945,aSEA,70944.6
70946,uhAU,70945.01
70947,IaAn,70946.11
70948,mbPj,70947.73
70949,Qutm,70948.07
70950,IXWF,70949.3
70951,NgtE,70950.45
70952,BbGA,70951.54
70953,zOGM,70952.94
70954,IMsT,70953.64
70955,yUZG,70954.16
70956,QdCm,70955.34
70957,jwID,70956.74
70958,aHGq,70957.23
70959,AmYQ,70958.03
70960,GsjU,70959.34
70961,qQnE,70960.14
70962,kiwc,70961.09
70963,sAFO,70962.74
70964,zZLq,70963.23
70965,mXCz,70964.5
70966,WJKL,70965.78
70967,Imqn,70966.77
70968,optt,70967.84
70969,KAIB,70968.52
70970,EWKP,70969.23
70971,Jrqh,70970.66
70972,MAjA,70971.65
70973,dFPT,70972.38
70974,OfkP,70973.52
70975,aOuA,70974.82
70976,OLrZ,70975.55
70977,vdbx,70976.8
70978,AHhy,70977.08
70979,BFLv,70978.02
70980,rObZ,70979.06
70981,FwRX,70980.83
70982,EHDW,70981.77
70983,xRvO,70982.69
70984,VoBv,70983.28
70985,oHNG,70984.24
70986,BzBX,70985.98
70987,UYGy,70986.48
70988,sJau,70987.23
70989,FNeR,70988.49
70990,NUTs,70989.62
70991,UYas,70990.9
70992,bZak,70991.56
70993,oxWH,70992.43
70994,hSyV,70993.88
70995,WxVh,70994.13
70996,TwDo,70995.43
70997,eESX,70996.93
70998,vMhC,70997.95
70999,JLrc,70998.88
71000,foTR,70999.03
71001,vBJw,71000.34
71002,mfae,71001.82
71003,LKsd,71002.66
71004,PmAE,71003.44
71005,xEtO,71004.95
71006,LSFN,71005.66
71007,bWwf,71006.28
71008,SdAo,71007.4
71009,TlRz,71008.59
71010,bpPp,71009.46
71011,hrLj,71010.22
71012,zpOv,71011.9
71013,mZtN,71012.78
71014,LIBv,71013.61
71015,Nqbh,71014.78
71016,BgaL,71015.8
71017,orhF,71016.4
71018,jDte,71017.55
71019,knvN,71018.2
71020,IwTP,71019.62
71021,GTku,71020.92
71022,ZIQL,71021.06
71023,HDHo,71022.96
71024,QIpr,71023.77
71025,LXfG,71024.81
71026,qZhK,71025.52
71027,Griv,71026.06
71028,Jjan,71027.89
71029,etVE,71028.12
71030,xoyV,71029.44
71031,DyBD,71030.86
71032,MMbD,71031.69
71033,FqKi,71032.52
71034,SmtD,71033.1
71035,diYs,71034.19
71036,YhUx,71035.25
71037,WeBO,71036.06
71038,eJid,71037.48
71039,AJaq,71038.14
71040,dVQq,71039.17
71041,oJmu,71040.06
71042,UGVF,71041.6
71043,stha,71042.86
71044,Rgmy,71043.29
71045,rtfP,71044.09
71046,nMWl,71045.64
71047,OCGM,71046.75
71048,tWwp,71047.37
71049,RvPP,71048.45
71050,SKOg,71049.83
71051,qFrU,71050.18
71052,aeOq,71051.1
71053,YQUm,71052.13
71054,ssdO,71053.52
71055,OLVf,71054.37
71056,kVFe,71055.73
71057,IMbx,71056.79
71058,cTfF,71057.11
71059,xKAv,71058.39
71060,rpLi,71059.67
71061,tJuR,71060.81
71062,MXAB,71061.42
71063,vFsw,71062.64
71064,VPPT,71063.73
71065,SaCL,71064.43
71066,yoWh,71065.26
71067,lKJI,71066.88
71068,cVhg,71067.14
71069,hGbu,71068.35
71070,kUYh,71069.61
71071,SIBy,71070.07
71072,uLMa,71071.89
71073,fkzp,71072.45
71074,hxpf,71073.5
71075,HRYf,71074.82
71076,gLYq,71075.05
71077,iupI,71076.4
71078,jLzH,71077.3
71079,LFFl,71078.97
71080,adTr,71079.61
71081,MOow,71080.91
71082,Rjqq,71081.08
71083,jCwg,71082.84
71084,aYmP,71083.86
71085,EvKo,71084.74
71086,AZOt,71085.22
71087,uSLD,71086.45
71088,eAUJ,71087.19
71089,VDlI,71088.89
71090,bhUg,71089.92
71091,SAAK,71090.64
71092,YPrp,71091.75
71093,CcoQ,71092.57
71094,glfs,71093.41
71095,fosD,71094.34
71096,gtNv,71095.18
71097,BLhj,71096.17
71098,vZan,71097.28
71099,IhxI,71098.25
71100,THzB,71099.13
71101,sKmI,71100.53
71102,gbAo,71101.21
71103,JDUC,71102.88
71104,gyWf,71103.98
71105,qvWj,71104.11
71106,hTIJ,71105.51
71107,iLSN,71106.77
71108,ybht,71107.64
71109,gQit,71108.06
71110,JTGc,71109.45
71111,XJwz,71110.48
71112,VpLN,71111.27
71113,uNeg,71112.66
71114,VnmQ,71113.75
71115,HizQ,71114.61
71116,CHdh,71115.76
71117,wsTP,71116.98
71118,ZJtd,71117.8
71119,ndMt,71118.99
71120,zrfr,71119.47
71121,LcJk,71120.92
71122,IJTY,71121.8
71123,xeKv,71122.06
71124,DohC,71123.01
71125,TWaR,71124.57
71126,zlvG,71125.87
71127,XhRN,71126.7
71128,duWt,71127.3
71129,ptfH,71128.13
71130,BCxr,71129.44
71131,VOhg,71130.57
71132,LSOV,71132.0
71133,dWIJ,71132.08
71134,eWPr,71133.1
71135,fKEF,71134.23
71136,yDMV,71135.19
71137,OzDT,71136.76
71138,lrnX,71137.16
71139,Bzeh,71138.68
71140,CVhM,71139.2
71141,BVlY,71140.95
71142,csqM,71141.51
71143,jknJ,71142.3
71144,scZs,71143.44
71145,iEyd,71144.75
71146,EaZU,71145.65
71147,eShG,71146.4
71148,yFMy,71147.21
71149,luff,71148.42
71150,RKvq,71149.54
71151,OJEu,71150.36
71152,aSTT,71151.52
71153,ZghI,71152.32
71154,CUAA,71153.88
71155,moxU,71154.06
71156,rvUn,71155.54
71157,jvxx,71156.26
71158,yJmu,71157.12
71159,bJmf,71158.85
71160,vgyh,71159.14
71161,xewJ,71160.82
71162,cYFV,71161.55
71163,eudR,71162.17
71164,PUfg,71163.22
71165,yjXz,71164.85
71166,CnnJ,71165.19
71167,Esaz,71166.14
71168,raCB,71167.86
71169,zHgA,71168.51
71170,jesL,71169.75
71171,YSvU,71170.58
71172,VkRi,71171.95
71173,TCAa,71172.35
71174,pGAM,71173.0
71175,SMty,71174.89
71176,HjGt,71175.21
71177,UKTc,71176.55
71178,tIpo,71177.7
71179,Alnq,71178.97
71180,vVVS,71179.24
71181,kMpX,71180.95
71182,VKmb,71181.86
71183,Ymng,71182.93
71184,grHw,71183.51
71185,yHRK,71184.98
71186,SlAV,71185.08
71187,etOs,71186.27
71188,OWAB,71187.28
71189,trgW,71188.56
71190,HkWv,71189.06
71191,Exul,71190.81
71192,WlXk,71191.58
71193,qwxj,71192.55
71194,giCL,71193.88
71195,qsVJ,71194.85
71196,gYCm,71195.83
71197,ULky,71196.04
71198,AKHn,71197.85
71199,LPBF,71198.08
71200,nvUr,71199.94
71201,MQLy,71200.72
71202,Mmwc,71201.76
71203,Sizy,71202.22
71204,sWIU,71203.72
71205,tNLx,71204.06
71206,GboG,71205.65
71207,TAvZ,71206.79
71208,XveK,71207.96
71209,ErrA,71208.63
71210,qhdz,71209.9
71211,uRlK,71210.33
71212,GCuS,71211.41
71213,rEXt,71212.2
71214,YKDV,71213.91
71215,TLTh,71214.79
71216,rDZL,71215.17
71217,YADU,71216.88
71218,OMAz,71217.25
71219,Ygak,71218.22
71220,NcgG,71219.26
71221,LnuS,71220.77
71222,xXmX,71221.21
71223,IDuY,71222.42
71224,JmLM,71223.0
71225,UnRT,71224.24
